id,title,status,Fecha de apertura,creatorId,categoryId,description,assignedTechId,priority,source
562,Aumento de metálicos,Cerrado,2026-07-28 17:35,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
561,Aumento de metálicos,Cerrado,2026-07-28 17:34,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
560,Aumento de metálicos,Cerrado,2026-07-28 16:56,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de efectivo.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
529,Pedido no deja abrir,Cerrado,2026-07-20 12:53,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Al colocar la referencia del anticipo realizado por el vendedor no deja abrir y visualizar la información.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
503,Aumento de metálicos,Cerrado,2026-07-13 12:01,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de efectivo para realizar una operación en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
487,Aumento de metálicos,Cerrado,2026-07-08 14:22,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de efectivo para realizar una operación en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
485,Aumento de metálicos,Cerrado,2026-07-08 13:10,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Requieren un aumento de efectivo para realizar una actividad en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
462,Aumento de metálicos,Cerrado,2026-07-01 12:51,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos para realizar operaciones en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
443,Aumento de metálicos,Cerrado,2026-06-26 13:23,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos para realizar actividad en Caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
439,Aumento de metálicos,Cerrado,2026-06-25 19:00,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos para realizar operaciones en Caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
438,Aumento de metálicos,Cerrado,2026-06-25 18:34,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumento de metálicos para realizar operaciones en Caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
432,Aumento de metálicos,Cerrado,2026-06-25 12:20,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Requieren de un aumento de metálicos para realizar una operación en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
395,Aumento de metálicos,Cerrado,2026-06-19 17:06,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Requieren aumento de metálicos para realizar una operación en caja.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
333,Aumento de metálicos,Cerrado,2026-06-01 11:35,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,El usuario pidió un aumento de metálicos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
318,Actualizar limite de metalicos,Cerrado,2026-05-08 16:59,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Actualizar el limite de efectivo en metalicos,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
290,Aumento de metálicos,Cerrado,2026-05-26 12:32,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,"Buenas tardes, me apoyan aumentando los metálicos por favor",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
216,Aumentar limite de efectivo en metalicos,Cerrado,2026-04-08 14:14,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumentar limite de efectivo en metalicos,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
104,Aumento de limite en metalico,Cerrado,2026-03-20 09:28,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Aumentar límite de efectivo en metalicos,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
84,Error al timbrar un pago,Cerrado,2026-03-14 12:48,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Al timbrar un pago sale un error porque se superó el límite en metálico ,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
69,Error al grabar orden,Cerrado,2026-02-23 14:48,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,"Al grabar orden con ref 29284164 sale un error y no permite guardar
Existen error en asiento 29284164. No se ha Actualizado",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
61,Error al timbrar orden de servicio,Cerrado,2026-03-10 10:33,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,Al querer timbrar la orden el sistema genera un PAC ERROR,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
81,Error en el nombre de la afectación contable,Cerrado,2026-03-13 12:00,999a55d5-fa6a-44d5-957d-b8d70255bb98,a494c538-2006-42c8-abb7-99e6892d3042,"Error en la afectación contable, cuando el cliente paga con tarjeta si sale el nombre de la cajera actual ""OLGA BIBIANO LORETO"" pero si el cliente paga en efectivo aparece el nombre de un cajero que ya no se encuentra en cajas ""JACINTO ZACATULA PEDRO""",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,TELEFONO
611,Cambio de tóner,Cerrado,2026-08-11 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,95717a85-3c2a-409f-9f9e-237db83aed01,Cambiar tóner de impresora a asesor de servicio.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
489,Tóner para impresora servicio,Cerrado,2026-07-08 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,95717a85-3c2a-409f-9f9e-237db83aed01,Se requiere tóner de impresora a uno de los asesores de servicio.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
72,Problemas al imprimir,Cerrado,2026-02-09 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,95717a85-3c2a-409f-9f9e-237db83aed01,"Buenas tardes, requiero de su apoyo para checar mi impresora HP, no puede conectarse a mi maquina y necesito imprimir",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
59,Cambio de tóner para impresora HP,Cerrado,2026-03-10 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,95717a85-3c2a-409f-9f9e-237db83aed01,"Hola buenos días, necesito un cambio urgente de tóner para mi impresora, ya que necesito imprimir mis documentos y entregarlos de forma urgente.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
639,PC no enciende,Cerrado,2026-08-17 09:12,91afb28f-6ad3-4e55-bc73-ee8429ecc751,cd7fcce8-b88c-4d12-be9e-bb3e391c4b82,PC no enciende.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
585,PC no enciende,Cerrado,2026-08-05 11:57,91afb28f-6ad3-4e55-bc73-ee8429ecc751,cd7fcce8-b88c-4d12-be9e-bb3e391c4b82,La PC de la asesora de servicio no enciende.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
396,Agarrar llamadas de otros teléfonos IP,Cerrado,2026-06-19 17:51,91afb28f-6ad3-4e55-bc73-ee8429ecc751,adcf7bdd-7901-4901-bc10-10a64870cc56,Combinación de teclas para agarrar las llamadas a otros teléfonos en dado caso de que la persona no esté en su oficina.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
251,Bancamovil de cliente,Cerrado,2026-05-09 13:01,91afb28f-6ad3-4e55-bc73-ee8429ecc751,ec4ff3dc-3bef-4615-a7be-8b5e0cd99d0e,"Necesito de su ayuda, un cliente quiere realizar una transferencia pero al conectarse a la red de toyota y clientes toyota la bancamovil que tiene el cliente se bloquea y no le deja realizar la operación de la transacción.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
661,Error al cerrar orden de servicio,Cerrado,2026-08-10 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Al cerrar la orden 29658840 no se puede por que aun no esta ticada,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
660,Corregir Prefactura de orden de servicio,Cerrado,2026-08-10 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,"Corregir el total de la orden de servicio 29685371 el total correcto es $10,159.53",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
659,Corregir Prefactura de orden de servicio,Cerrado,2026-08-10 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Corregir el total de la orden de servicio 29682780 el total correcto es $6229.47,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
658,Error al timbrar orden de servicio,Cerrado,2026-08-06 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,al querer timbrar la orden de servicio 29622881 muestra PAC ERROR por que el valor es minino en la mano de obra,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
657,Timbrar orden de servicio modificada,Cerrado,2026-08-04 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Al realizar ajustes en la orden de servicio 29647281 Quiter tiene que timbrar la orden para que respete los ajustes,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
656,Timbrar orden de servicio modificada,Cerrado,2026-07-31 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Al realizar ajustes en la orden de servicio 29649320 Quiter tiene que timbrar la orden para que respete los ajustes,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
655,Corregir Prefactura de orden de servicio,Cerrado,2026-07-29 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Corregir el total de la orden de servicio 29649321 el total correcto es $6012.93,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
654,Corregir Prefactura de orden de servicio,Cerrado,2026-07-28 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,"En la prefactura se debe corregir el total de la orden de servicio 29647281

el total correcto es: $7308.14",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
645,Cambiar tipo de orden,Cerrado,2026-08-19 09:36,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,"Uno de los asesores pide cambiar el tipo de orden que se encuentra actualmente ""3K"" (OR PUBLICO KITS) por la orden ""6"" (OR PUBLICO EMPLEADOS).",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
631,Tipo de orden,Cerrado,2026-08-13 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Solicitan un cambio de orden en el área de servicio.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
606,Orden de Quiter no cierra,Cerrado,2026-08-08 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Al querer cerrar una orden dentro de Quiter deniega la acción por diferencia de precio en centavos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
486,Alta de colonia,Cerrado,2026-07-08 14:09,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,Agregar nueva colonia. ,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
60,Ajustar tamaño de pantalla en Quiter,Cerrado,2026-03-10 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,"Buenos días, necesito de su apoyo ya que la pagina de Quiter me aparece en la esquina inferior izquierdo y no logro que se ajuste, ya hasta reinicié la PC y sigo con el mismo error.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
327,Cerrar orden de servicio,Cerrado,2026-05-28 12:00,91afb28f-6ad3-4e55-bc73-ee8429ecc751,a494c538-2006-42c8-abb7-99e6892d3042,La orden 29408850 quedó pendiente de cerrarse ya que faltó checar una factura por parte del técnico.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
343,Dado de seguridad extraviado,Cerrado,2026-06-03 19:26,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,adcf7bdd-7901-4901-bc10-10a64870cc56,Se solicita revisar la grabación de una cámara de seguridad en el área de taller por el extravío de un dado de seguridad.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
262,Fallo al acceder a TIS,Cerrado,2026-05-15 18:09,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,1d314185-1a17-41c7-959b-bcb188a5dba7,"Buenas tardes, me podrían apoyar con mi cuenta de TIS por favor, no puedo acceder con mi usuario y contraseña.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
526,Registro de huella,Cerrado,2026-07-18 10:11,6fec4131-ef6a-48d6-877d-ce16b3142d38,e8a85678-13b0-4977-b0cb-5255f43ab9c7,"Registrar nueva huella a vendedor, ya que en su dedo anterior el lector de huella no lo reconoce.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
433,Fallo al imprimir,Cerrado,2026-06-24 12:00,6fec4131-ef6a-48d6-877d-ce16b3142d38,95717a85-3c2a-409f-9f9e-237db83aed01,"Al querer imprimir sale un error, la PC no detecta la impresora.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
610,Actualizar Lista Negra,Cerrado,2026-08-11 12:00,6fec4131-ef6a-48d6-877d-ce16b3142d38,64bf87a9-74df-414c-997e-501faff5b8f9,Cambiar lista negra corrompida por una correcta.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
458,Sustitución de Lista Negra,Cerrado,2026-06-29 12:00,6fec4131-ef6a-48d6-877d-ce16b3142d38,64bf87a9-74df-414c-997e-501faff5b8f9,"Cambio de documento en la Lista Negra, el documento que se encuentra en bóveda cuenta con símbolos en vez de letras.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
116,Corrección de documento corrompido en bóveda,Cerrado,2026-03-25 12:00,6fec4131-ef6a-48d6-877d-ce16b3142d38,64bf87a9-74df-414c-997e-501faff5b8f9,"Buenas tardes, quisiera editar un documento que se subió a la bóveda, el caso es que el PDF que se envió cuenta con simbolos raros en vez de letras, me hicieron ese chequeo y quiero corregirlo pero no me deja",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
349,Dificultad al acceder a Dealer,Cerrado,2026-06-04 17:13,6fec4131-ef6a-48d6-877d-ce16b3142d38,1d314185-1a17-41c7-959b-bcb188a5dba7,La página Dealer cuenta con fallos al acceder a las cuentas de los usuarios.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
575,Corrección de documento para subir en Bóveda,Cerrado,2026-07-30 17:58,6fec4131-ef6a-48d6-877d-ce16b3142d38,a494c538-2006-42c8-abb7-99e6892d3042,"Se requiere sustituir la Lista Negra que se encuentra en bóveda, ya que el documento está dañado.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
200,Actualizar Nextcloud,Cerrado,2026-04-28 09:32,b2fb1e5a-98f0-4c4b-acf5-57c729027982,20e62295-6c41-4fc3-b1e0-849f1fcd8238,"Hola buenos días, me apareció una actualización de Nextcloud pero no puedo actualizarlo porque no tengo permisos de administrador, me podrían apoyar de favor.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
139,Camaras de seguridad Chilpo,Cerrado,2026-04-10 12:00,b2fb1e5a-98f0-4c4b-acf5-57c729027982,e8a85678-13b0-4977-b0cb-5255f43ab9c7,"Se requiere añadir las camaras en la laptop de Pablo, gerente de Servicios",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
179,Desinstalar programa,Cerrado,2026-04-18 10:51,b2fb1e5a-98f0-4c4b-acf5-57c729027982,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Se requiere la desinstalación de una aplicación desconocida (Bitrix24) que se encuentra instalada en el equipo del gerente Pablo Marín.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
663,Bloqueo de cuenta de dealer,Cerrado,2026-08-18 12:00,b2fb1e5a-98f0-4c4b-acf5-57c729027982,1d314185-1a17-41c7-959b-bcb188a5dba7,se bloqueo la cuenta por varios intentos,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
495,Problemas al acceder a Quiter,Cerrado,2026-07-10 09:46,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,El usuario solicitante no le deja acceder a Quiter.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
411,Generar Reporte de articulos,Cerrado,2026-05-30 12:52,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,"El reporte debe contener

 	* Articulo
 	* Descripcion
 	* Clave Unidad
 	* Descripcion
 	* Clave Producto Servicio
 	* Descripcion
 	* Proveedor
 	* Existencia",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
386,Actualizar Quiter,Cerrado,2026-06-18 10:01,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,Una nueva versión de Quiter está disponible.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
324,Generar Reporte de articulos,Cerrado,2026-05-26 13:00,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,"El reporte debe contener lo siguiente

 	* Nro de parte
 	* Descripcion
 	* Clave producto
 	* Descripcion Clave producto
 	* Clave unidad
 	* Descripcion Clave unidad",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
287,Error al cerrar orden interna de servicio,Cerrado,2026-05-18 09:46,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,Ajustar costo medio,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
138,Error al cerrar orden interna,Cerrado,2026-03-31 12:00,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,Ajustar costo medio de la orden 29276590,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
137,Error al cerrar orden interna,Cerrado,2026-03-31 12:00,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,"Ajustar costo medio de una orden, REF 29370340",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
16,Cierre de ordenes internas,Cerrado,2026-03-03 13:05,b2fb1e5a-98f0-4c4b-acf5-57c729027982,a494c538-2006-42c8-abb7-99e6892d3042,"No se pueden cerrar porque no cuadra el costo medio
Referencias

 	* 29012511
 	* 29052201",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
347,Hoja atascada en impresora,Cerrado,2026-06-04 16:45,3e302ced-93d8-4d02-83e1-f60ce184df1c,95717a85-3c2a-409f-9f9e-237db83aed01,Hoja atascada en impresora de Seminuevos.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
587,BDD Quiter,Cerrado,2026-08-04 12:00,3e302ced-93d8-4d02-83e1-f60ce184df1c,a494c538-2006-42c8-abb7-99e6892d3042,El vendedor se seminuevos Pablo Daniel Marín solicita la base de datos personal para ver el historial de sus ventas de este año.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
32,Creación de accesos,Cerrado,2026-03-04 10:11,9e0003da-fb0b-496c-8997-2a061a894e21,a494c538-2006-42c8-abb7-99e6892d3042,"Crear accesos de Claudia Herrera Vargas Gerente de Seminuevos

 	* Dealer
 	* Quiter
 	* Correo",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
31,Agregar licencia extra al usuario,Cerrado,2026-03-04 06:33,330074f9-af74-4575-bf9f-0694cf949413,a494c538-2006-42c8-abb7-99e6892d3042,auditorcamsa agregar 1 licencia mas,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
176,Actualización Nextcloud,Cerrado,2026-04-15 12:00,f10d94cb-b63a-497c-9b75-e1dcfe2c80f3,20e62295-6c41-4fc3-b1e0-849f1fcd8238,"Requiero de su apoyo actualizando Nextcloud, me pide a cada rato que lo actualice pero no puedo porque mi usuario no cuenta con permisos de administrador.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
599,Whatsapp de escritorio no deja descargar,Cerrado,2026-08-07 10:29,f10d94cb-b63a-497c-9b75-e1dcfe2c80f3,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Al querer descargar un documento en el software de Whatsapp no lo guarda.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
121,Office en Español,Cerrado,2026-03-30 17:28,f10d94cb-b63a-497c-9b75-e1dcfe2c80f3,68a65a63-f86b-4e69-b1e0-7ac1d7e9b373,"Buenas tardes, necesito que me apoyen cambiando el lenguaje de mi office a español por favor",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
358,Tóner para impresora,Cerrado,2026-06-11 11:19,bcf41262-1f57-4851-8775-5eb87d7ee854,95717a85-3c2a-409f-9f9e-237db83aed01,Se pide tóner para impresora de refacciones Chilpancingo.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
298,Pagina no genera contrarrecibo,Cerrado,2026-05-28 09:44,bcf41262-1f57-4851-8775-5eb87d7ee854,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Pagina de Grupo Camsa no genere contrarrecibo al colocar los archivos indicados.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
199,Fallo en pagina de refacturación,Cerrado,2026-04-27 11:59,bcf41262-1f57-4851-8775-5eb87d7ee854,64bf87a9-74df-414c-997e-501faff5b8f9,"No me deja refacturar mis recibos, me aparece una leyenda de que el CFDI están mal escritos, pero todo está correcto, por favor me podrían apoyar.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
145,Regulador alertado,Cerrado,2026-04-13 12:00,54b291fe-451c-42dc-9cf4-545f62da54c7,e8a85678-13b0-4977-b0cb-5255f43ab9c7,"Necesito que me apoyen reparando mi regulador, no deja de alertar y es un ruido insoportable",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
378,Demora al imprimir,Cerrado,2026-06-17 12:19,54b291fe-451c-42dc-9cf4-545f62da54c7,95717a85-3c2a-409f-9f9e-237db83aed01,La impresora de financiamiento tarda en imprimir los documentos.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
266,Error de conectividad de impresora,Cerrado,2026-05-20 11:06,54b291fe-451c-42dc-9cf4-545f62da54c7,95717a85-3c2a-409f-9f9e-237db83aed01,"Buenos días, me podrían apoyar reconectando la impresora de Financiamiento porque ando mandando documentos a imprimir pero me manda error",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
429,Kahoot,Cerrado,2026-06-25 11:12,54b291fe-451c-42dc-9cf4-545f62da54c7,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Al guardar una encuesta ya creada aparece el apartado de cobro para poder seguir con la operación.,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
231,Restricción en página,Cerrado,2026-04-30 13:11,54b291fe-451c-42dc-9cf4-545f62da54c7,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,La pagina de BBVA no me permite generar un PDF porque la pagina lo bloquea,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
159,Pagina web bloqueada,Cerrado,2026-04-14 11:01,54b291fe-451c-42dc-9cf4-545f62da54c7,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Buenos días, necesito de su apoyo, no puedo ver contenido de una pagina web en especifico porque se encuentra bloqueada, necesito que me apoyen para que se pueda visualizar.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
126,Descomprimir documentos de un archivo .ZIP,Cerrado,2026-04-01 12:00,54b291fe-451c-42dc-9cf4-545f62da54c7,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Buenas tardes, si me podría apoyar descomprimiendo un archivo .ZIP",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
142,Actualizar contraseña Dealer,Cerrado,2026-04-13 12:00,54b291fe-451c-42dc-9cf4-545f62da54c7,1d314185-1a17-41c7-959b-bcb188a5dba7,"Buenas tardes, requiero de la actualización de mi contraseña de Dealer, ya que nno puedo acceder con la contraseña anterior.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
161,Fallo al imprimir documento Excel,Cerrado,2026-04-14 14:08,54b291fe-451c-42dc-9cf4-545f62da54c7,68a65a63-f86b-4e69-b1e0-7ac1d7e9b373,No me deja imprimir los documentos de excel,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
277,Error al iniciar sesion en Salesforce,Cerrado,2026-04-29 19:15,54b291fe-451c-42dc-9cf4-545f62da54c7,ea7dbf31-c09d-48be-9dff-31049b8ce150,No se puede iniciar sesión al Salesforce,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
241,Escáner atascado,Cerrado,2026-05-06 09:44,54b291fe-451c-42dc-9cf4-545f62da54c7,e8a85678-13b0-4977-b0cb-5255f43ab9c7,"Buenos días necesito de su ayuda, el escáner que tenemos en financiamiento se atasca al pasar por varias hojas, quiero que me apoyen a destrabarlo por favor.",6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,MEDIA,WHATSAPP
